id,source_book,chapter,verse,era,original_language,tamil,english,translator,source_url,license,iks_concepts,notes
TK-0079-DREW,Thirukkural,Chapter 8: Possession of Love (அன்புடைமை),79,Post-Sangam (c. 1st–5th century CE),Tamil,அன்பில்லார் தம்மைப் பிறர்செய்தல் அன்பின்மைக்கு என்மனங் கோடுகொள்ளும்.,Whatever good is done to the loveless seems to them as done for others.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 79, Possession of Love (அன்புடைமை)."
SIL-Mangu-5,Silappathikaram,Passage Mangu-5,Mangu-5,Post-Sangam (c. 5th century CE),Tamil,கற்பு என்பது கணவன் மனைவி இருவரும் ஒருவர்க்கொருவர் உண்மையாக இருத்தல்.,Chastity (Karpu) means that both husband and wife are faithful to each other.,R. Parthasarathy,https://www.tamilvirtualuniversity.org/,Public Domain,"Karpu, Anbu",A definition of marital chastity (Karpu) as mutual faithfulness — not one-sided.
TK-0010-POPE,Thirukkural,Chapter 1: Praise of God (கடவுள் வாழ்த்து),10,Post-Sangam (c. 1st–5th century CE),Tamil,பிறவிப் பெருங்கடல் நீந்துவர் நீந்தார் இறைவன் அடிசேரா தார்.,Those who do not seek the feet of God will never cross the great ocean of births; those who seek them will cross it.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 10, Praise of God (கடவுள் வாழ்த்து)."
TK-0001-DREW,Thirukkural,Chapter 1: Praise of God (கடவுள் வாழ்த்து),1,Post-Sangam (c. 1st–5th century CE),Tamil,அகர முதல எழுத்தெல்லாம் ஆதி பகவன் முதற்றே உலகு.,"A, the first of letters; the Primal Deity is first in the world.",W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 1, Praise of God (கடவுள் வாழ்த்து)."
TK-0133-POPE,Thirukkural,Chapter 14: Right Conduct (ஒழுக்கமுடைமை),133,Post-Sangam (c. 1st–5th century CE),Tamil,ஒழுக்கத்தின் ஒல்கார் உரவோர் இழுக்கத்தின் ஏதம் படுபாக்கு அலர்.,The strong do not swerve from right conduct; those who deviate suffer reproach.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 133, Right Conduct (ஒழுக்கமுடைமை)."
TK-0080-DREW,Thirukkural,Chapter 8: Possession of Love (அன்புடைமை),80,Post-Sangam (c. 1st–5th century CE),Tamil,அன்பு கனவினும் வேண்டா ஒழியினும் தன்புக்கு ஒதுங்கா வழி.,Love desires no cessation even in dreams and never strays from its beloved.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 80, Possession of Love (அன்புடைமை)."
TK-0030-POPE,Thirukkural,Chapter 3: The Greatness of Ascetics (நீத்தார் பெருமை),30,Post-Sangam (c. 1st–5th century CE),Tamil,சுவைஒளி ஊறுஒசை நாற்றமென ஐந்தின் வகைதெரிவான் கட்டே உலகு.,"The world belongs to him who distinguishes the five faculties: taste, sight, touch, hearing, and smell.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 30, The Greatness of Ascetics (நீத்தார் பெருமை)."
TK-0245-DREW,Thirukkural,Chapter 25: Possession of Compassion (அருளுடைமை),245,Post-Sangam (c. 1st–5th century CE),Tamil,மன்னுயிர் ஓம்பி அருளாள்வான் என்னும்கொல் நன்னீத்தை யொத்த வினை.,What is the work of one who cherishes all lives and rules with compassion? It is like a pure well.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 245, Possession of Compassion (அருளுடைமை)."
PUR-0195,Purananuru,Verse 195,195,Sangam (c. 300 BCE – 300 CE),Tamil,வாழ்தல் உயிரின் தொழிலே செய்தவம் மாழ்கல் இலா வகை.,Living is the work of the soul; penance is the unfailing path to that living.,George L. Hart,https://www.tamilvirtualuniversity.org/,Public Domain,"Thavam, Uyir",Equates righteous penance with the duty of the soul to live correctly.
TK-0003-DREW,Thirukkural,Chapter 1: Praise of God (கடவுள் வாழ்த்து),3,Post-Sangam (c. 1st–5th century CE),Tamil,மலர்மிசை ஏகினான் மாணடி சேர்ந்தார் நிலமிசை நீடுவாழ் வார்.,Those who cling to the feet of the One who walked on flowers will long flourish on this earth.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 3, Praise of God (கடவுள் வாழ்த்து)."
TK-0044-POPE,Thirukkural,Chapter 5: Domestic Life (இல்வாழ்க்கை),44,Post-Sangam (c. 1st–5th century CE),Tamil,பழியஞ்சிப் பாத்தூண் உடைத்தாயின் வாழ்க்கை வழியெஞ்சல் எஞ்ஞான்றும் இல்.,"If one lives, fearing blame and sharing food, that domestic life will never miss the right path.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 44, Domestic Life (இல்வாழ்க்கை)."
TK-0541-POPE,Thirukkural,Chapter 55: Just Scepter (செங்கோன்மை),541,Post-Sangam (c. 1st–5th century CE),Tamil,ஓர்ந்துகண் ணோடாது இறைபுரிந்து யார்மாட்டும் தேர்ந்துசெய் வஃதே முறை.,"To investigate, to be impartial, and to administer justice to all is the way of righteous rule.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 541, Just Scepter (செங்கோன்மை)."
PTR-0041,Pathitrupathu,Verse 41,41,Sangam (c. 300 BCE – 300 CE),Tamil,குடிகளைக் காத்த மன்னன் தன் நாட்டில் மழை பெய்தது போல் வாழ்ந்தான்.,The king who protected his subjects lived like rain falling in his own land.,George L. Hart,https://www.tamilvirtualuniversity.org/,Public Domain,"Arasan, Aram, Sengol",The good king's protection of subjects compared to life-giving rain — the highest duty of rulership.
PUR-0240,Purananuru,Verse 240,240,Sangam (c. 300 BCE – 300 CE),Tamil,பிறர்க்கு இனிய செய்தல் ஆற்றுவாரே ஆற்றுவர் அவ்விடத்து அவ்வியல்பே.,Those who can do good for others truly can act rightly in all situations.,George L. Hart,https://www.tamilvirtualuniversity.org/,Public Domain,"Aram, Anbu",Doing good for others is the foundation of true righteous behavior.
TK-0016-POPE,Thirukkural,Chapter 2: The Excellence of Rain (வான்சிறப்பு),16,Post-Sangam (c. 1st–5th century CE),Tamil,சிறப்பொடு பூசனை செல்லாது வானம் வறக்குமேல் வானோர்க்கும் ஈண்டு அரிது.,"If the heavens should cause drought, worship and festivity would cease even for the gods.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 16, The Excellence of Rain (வான்சிறப்பு)."
TK-0058-DREW,Thirukkural,Chapter 6: The Help of a Good Wife (வாழ்க்கைத் துணைநலம்),58,Post-Sangam (c. 1st–5th century CE),Tamil,பெற்றாற் பெறல்தக்க பேதை பெட்டாங்கு உற்றவர் உள்ளம் உவப்பிக்க வல்லள்.,A simple woman who has children and pleases her loved ones has achieved her purpose.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 58, The Help of a Good Wife (வாழ்க்கைத் துணைநலம்)."
TK-0067-POPE,Thirukkural,Chapter 7: The Blessing of Children (புதல்வரைப் பெறுதல்),67,Post-Sangam (c. 1st–5th century CE),Tamil,தந்தை மகற்காற்றும் நன்றி அவையத்து முந்தி இருப்பச் செயல்.,The best service a father can render his son is to make him sit in the front rank of assemblies.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 67, The Blessing of Children (புதல்வரைப் பெறுதல்)."
TK-0134-POPE,Thirukkural,Chapter 14: Right Conduct (ஒழுக்கமுடைமை),134,Post-Sangam (c. 1st–5th century CE),Tamil,சீலமென்னும் செல்வம் ஒருவற்குத் தான்திரிவு இல்லா அறத்தினால் வரும்.,The wealth called conduct comes to a man through virtue that never deviates.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 134, Right Conduct (ஒழுக்கமுடைமை)."
TK-0376-POPE,Thirukkural,Chapter 38: Fate / Destiny (ஊழ்),376,Post-Sangam (c. 1st–5th century CE),Tamil,தவப்பயன் ஊழிலா வாகும் கவர்ப்பரியன் கனவினிலும் உண்டோ குறை.,"The fruit of penance without fate is useless; even in dreams, is there any deficiency for the destined?",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 376, Fate / Destiny (ஊழ்)."
TK-0295-POPE,Thirukkural,Chapter 30: Truthfulness (வாய்மை),295,Post-Sangam (c. 1st–5th century CE),Tamil,மனத்தொடு வாய்மை மொழியின் தவத்தொடு தானம் செய்தவர் ஆகும்.,He who speaks truthfully with his mind is equal to one who has performed penance and charity.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 295, Truthfulness (வாய்மை)."
TK-0086-DREW,Thirukkural,Chapter 9: Hospitality (விருந்தோம்பல்),86,Post-Sangam (c. 1st–5th century CE),Tamil,இனைத்துணைத்து என்பதொன்று இல்லை விருந்தின் துணைத்துணை ஓம்பப் படும்.,There is no fixed measure for hospitality; it should be extended to its fullest.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 86, Hospitality (விருந்தோம்பல்)."
TK-0052-POPE,Thirukkural,Chapter 6: The Help of a Good Wife (வாழ்க்கைத் துணைநலம்),52,Post-Sangam (c. 1st–5th century CE),Tamil,மனைமாட்சி இல்லாள்கண் இல்லாயின் வாழ்க்கை எனைமாட்சித்து ஆயினும் இல்.,"If the wife lacks the virtue that adorns a home, however magnificent the life, it has no real excellence.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 52, The Help of a Good Wife (வாழ்க்கைத் துணைநலம்)."
